dataset,batch_size,technique,accuracy,precision,recall,f1,num_drifts,num_batches,auc,drift_alignment_with_batch,scenario,type_of_dataset,algorithm
Incremental (bal.),1000,Base,0.5051387281209443,0.5161086747379975,0.5051387281209443,0.5001523261402718,0,57,0.48685445777525416,N/A,N/A,N/A,NB
Incremental (bal.),1000,KS95,0.5862885404609071,0.5885002322000417,0.5862885404609071,0.5811216019444813,15,57,0.4544521411400083,N/A,N/A,N/A,NB
Incremental (bal.),1000,KS90,0.585815005787646,0.5883147910506151,0.585815005787646,0.580518581618504,17,57,0.45401254292454746,N/A,N/A,N/A,NB
Incremental (bal.),1000,HD,0.5052264197271037,0.5161937234692573,0.5052264197271037,0.5002407966663064,1,57,0.4868748792244908,N/A,N/A,N/A,NB
Incremental (bal.),1000,JS,0.5052264197271037,0.5161937234692573,0.5052264197271037,0.5002407966663064,1,57,0.4868748792244908,N/A,N/A,N/A,NB
Incremental (bal.),1500,Base,0.5025605948998562,0.5136038635945614,0.5025605948998562,0.49741407157835155,0,38,0.4882892888192101,N/A,N/A,N/A,NB
Incremental (bal.),1500,KS95,0.579343365253078,0.5811905921814253,0.579343365253078,0.5738505408831442,11,38,0.4681738568044037,N/A,N/A,N/A,NB
Incremental (bal.),1500,KS90,0.580641201024238,0.5820063730555063,0.580641201024238,0.5751135071287523,12,38,0.46927779991030383,N/A,N/A,N/A,NB
Incremental (bal.),1500,HD,0.5805184327756148,0.5816795945220097,0.5805184327756148,0.5750597921024201,9,38,0.46769579313605664,N/A,N/A,N/A,NB
Incremental (bal.),1500,JS,0.5805184327756148,0.5816795945220097,0.5805184327756148,0.5750597921024201,9,38,0.46769579313605664,N/A,N/A,N/A,NB
Incremental (bal.),2000,Base,0.5013855273773195,0.5120153284338362,0.5013855273773195,0.49593349549889465,0,28,0.48866056897089793,N/A,N/A,N/A,NB
Incremental (bal.),2000,KS95,0.5796239783927882,0.5809571635518175,0.5796239783927882,0.5742338986100844,12,28,0.46815614943021755,N/A,N/A,N/A,NB
Incremental (bal.),2000,KS90,0.5799747448174261,0.5812125411996332,0.5799747448174261,0.5745914627699146,13,28,0.46768438649097555,N/A,N/A,N/A,NB
Incremental (bal.),2000,HD,0.5067171770318145,0.5173724743791639,0.5067171770318145,0.501773222065131,2,28,0.4912711825058894,N/A,N/A,N/A,NB
Incremental (bal.),2000,JS,0.576432003928584,0.5788189127568155,0.576432003928584,0.5711971948256228,7,28,0.4718871145427926,N/A,N/A,N/A,NB
Incremental (bal.),2500,Base,0.49968431021782594,0.5108667748356573,0.49968431021782594,0.49391293306923384,0,22,0.4857313489366036,N/A,N/A,N/A,NB
Incremental (bal.),2500,KS95,0.5777999929846716,0.5788531764815062,0.5777999929846716,0.5719182702300699,13,22,0.4704756969638979,N/A,N/A,N/A,NB
Incremental (bal.),2500,KS90,0.5777999929846716,0.5788531764815062,0.5777999929846716,0.5719182702300699,13,22,0.4704756969638979,N/A,N/A,N/A,NB
Incremental (bal.),2500,HD,0.49968431021782594,0.5108667748356573,0.49968431021782594,0.49391293306923384,0,22,0.4857313489366036,N/A,N/A,N/A,NB
Incremental (bal.),2500,JS,0.49968431021782594,0.5108667748356573,0.49968431021782594,0.49391293306923384,0,22,0.4857313489366036,N/A,N/A,N/A,NB
